time,velocity
0.375,4.4993965210663835e-07
1.175,0.0001351865040420124
1.975,0.000721003467287318
2.775,0.0023475571635626995
3.575,0.0052711328123411765
4.375,0.00972485035962569
5.175,0.016216159857257054
5.975,0.025569304503805675
6.775,0.0338864592239294
7.575,0.035602327929833824
8.375,0.032709067795849756
9.175,0.01841484649463895
9.975,0.007220484694425269
10.775,0.004955071645403747
11.575,0.020899684295275625
12.375,0.051825242560530095
13.175,0.11001104488485576
13.975,0.20445006408699296
14.775,0.6092886597153486
15.575,1.0812501899454887
16.375,2.0881905381547354
17.175,3.1372827743957634
17.975,5.019975584094883
18.775,6.02806970908738
19.575,6.624131147011022
20.375,5.936050224763927
21.175,5.610308379119624
21.975,4.600147392400986
22.775,3.5892770689801843
23.575,2.9096512777373955
24.375,2.275706746021421
25.175,1.438008543801536
25.975,1.044968507332058
26.775,0.6769414660687981
27.575,0.2093230937463739
28.375,0.23635100886007945
29.175,1.2959311923390742
29.975,3.8473521349406803
30.775,4.875613347840806
31.575,5.390002961992087
32.375,5.575497714330478
33.175,4.195992625363054
33.975,4.2132706628312135
34.775,4.226930691354542
35.575,3.7453201927188497
36.375,2.515496365141657
37.175,1.0720944122854241
37.975,0.268808054409153
38.775,0.19027369895381147
39.575,0.33390657032893006
40.375,0.4129186133516478
41.175,0.515200660642531
41.975,0.4459090006343669
42.775,1.3645912915615186
43.575,4.6456257639922045
44.375,10.505940425128582
45.175,16.281463055696555
45.975,14.419624417693443
46.775,10.650513815908685
47.575,5.200530509312752
48.375,1.483898512361617
49.175,0.5442308103945931
49.975,0.6719197907709177
50.775,1.5089204946259978
51.575,2.4506908291792535
52.375,1.999712344839409
53.175,2.2032211024411192
53.975,1.6847017551554575
54.775,0.7066682073348229
55.575,0.14869293499554317
56.375,0.17344065550870733
57.175,0.17223088850049534
57.975,0.34747196703572525
58.775,1.116317295089348
59.575,2.448066972933687
60.375,3.5173289338984706
61.175,3.835631819426152
61.975,3.4473086999744504
62.775,2.23269823018056
63.575,0.5682209109805063
64.375,0.14093759339295295
