time,velocity
1.1320754716981132,6.66028363318918e-27
3.547169811320755,-3.1084698087751823e-27
5.962264150943397,1.679679116492281e-29
8.377358490566037,1.3674569386537592e-28
10.792452830188678,1.61293839452841e-29
13.207547169811322,-1.1860639798056343e-28
15.622641509433961,-7.97542405528978e-29
18.037735849056606,2.126757800160047e-28
20.452830188679247,1.9600254114739487e-28
22.867924528301888,5.0004682184686545e-29
25.28301886792453,-6.387937440741469e-27
27.69811320754717,1.3585195970245296e-26
30.11320754716981,6.834895577062902e-27
32.52830188679245,3.192909378060178e-27
34.94339622641509,2.4433932946727877e-26
37.35849056603774,-1.3639413051579622e-25
39.77358490566038,7.523988380529567e-26
42.188679245283026,-1.5187186140921656e-26
44.60377358490567,2.64988329422922e-25
47.01886792452831,5.961319786045153e-26
49.43396226415095,-1.5357420671703546e-24
51.84905660377359,4.5301019323686924e-24
54.26415094339623,-1.3651588651105353e-23
56.67924528301887,-1.1958705585585918e-24
59.09433962264151,8.805468623673516e-24
61.509433962264154,2.4773031157213706e-23
63.92452830188679,-1.7514859865744203e-23
66.33962264150944,-1.5092018414597928e-23
68.75471698113208,1.2194678164957994e-23
71.16981132075472,-5.504024411833487e-24
73.58490566037736,5.669113764472113e-24
76.0,-7.354665262804605e-24
78.41509433962264,1.2880453751367399e-23
80.83018867924528,-1.326541124787043e-23
83.24528301886792,2.1625962833162853e-23
85.66037735849056,-1.6070498782859608e-24
88.0754716981132,-1.917173769712669e-23
90.49056603773585,5.021816925894958e-23
92.90566037735849,-9.415518388804958e-23
95.32075471698113,1.150499085744313e-22
97.73584905660377,4.801296576576726e-23
100.15094339622641,2.793218451286494e-24
102.56603773584905,7.62321124674076e-23
104.9811320754717,-3.9302167162166254e-23
107.39622641509433,-4.459605884259634e-22
109.81132075471697,1.3263753695587461e-21
112.22641509433961,-2.4789239501147896e-21
114.64150943396226,2.4940100489316484e-21
117.0566037735849,-2.0435209349995803e-21
119.47169811320755,6.523952029008181e-21
121.88679245283019,-2.749201213151021e-21
124.30188679245283,2.5800580079529938e-23
126.71698113207547,-3.506728819467978e-21
129.1320754716981,2.5649970560453213e-21
131.54716981132077,-4.183186127359668e-22
133.96226415094338,6.661982382043162e-22
136.37735849056605,-6.594918683525874e-22
138.79245283018867,2.111874398914136e-21
141.20754716981133,-1.5377349988183574e-21
143.62264150943395,1.1371117994892286e-21
146.03773584905662,5.314508363324893e-21
148.45283018867923,-4.5365782105756776e-21
150.8679245283019,3.9589072130846965e-21
153.2830188679245,1.1595517165749771e-20
155.69811320754718,-1.9042019219427262e-20
158.1132075471698,3.4823762533522954e-20
160.52830188679246,-4.174433463015093e-21
162.94339622641508,-1.0472688191998966e-19
165.35849056603774,7.916496717695447e-20
167.77358490566036,4.5214281462478064e-20
170.18867924528303,-3.141990355630956e-20
172.60377358490564,-6.63941148198542e-21
175.0188679245283,-8.202586756878676e-21
177.43396226415092,-3.295261299715587e-21
179.8490566037736,3.411693949924014e-22
182.26415094339623,9.16523633694889e-21
184.67924528301887,-1.3636997608730027e-20
187.09433962264148,8.44895026316026e-21
189.50943396226415,2.4457887117111478e-20
191.9245283018868,-9.14323490945444e-20
194.33962264150944,-7.834107555937853e-20
196.75471698113208,2.7183550267632124e-19
199.16981132075472,-4.6205473161338254e-20
201.58490566037733,-1.5950394936084085e-20
204.0,-3.4012962870787726e-20
206.41509433962264,-1.838252396223454e-20
208.83018867924528,-7.620435313255255e-20
211.24528301886792,6.062728052835312e-20
213.66037735849056,-3.9062213560087385e-19
216.0754716981132,8.469061536598684e-19
218.49056603773585,-3.848870030107724e-19
220.9056603773585,3.39425468274161e-19
223.32075471698113,-6.702488337896796e-20
225.73584905660377,-2.1426088092937732e-19
228.1509433962264,1.1185508559452504e-19
230.56603773584905,2.5433522728806247e-20
232.9811320754717,-1.414573055933169e-19
235.39622641509436,1.0785901286918584e-19
237.81132075471697,1.8455173278112025e-19
240.22641509433961,-1.0918961493117196e-18
242.64150943396226,2.0767878009252603e-18
245.0566037735849,7.798427855603373e-19
247.47169811320754,-2.6442227554079375e-18
249.88679245283018,-1.2939542002743965e-18
252.30188679245282,2.0413064308980715e-18
254.7169811320755,-7.6606089451416e-21
257.1320754716981,1.0210825008716189e-18
259.54716981132077,-3.601834554615304e-19
261.9622641509434,-7.911671497006009e-20
264.37735849056605,-4.846425946672362e-21
266.7924528301887,-2.4976557884562765e-19
269.20754716981133,-4.0256586896474276e-20
271.62264150943395,-9.882957937378803e-19
274.0377358490566,1.8801559700174034e-19
276.45283018867923,-3.303656600892428e-19
278.8679245283019,1.6128487188104789e-18
281.2830188679245,8.861566096227714e-20
283.6981132075472,-7.490318666045693e-19
286.1132075471698,1.3162248930374958e-18
288.52830188679246,-1.81817588920642e-18
290.9433962264151,9.185280248498242e-18
293.35849056603774,-8.629363166577107e-18
295.7735849056604,1.9846640290440753e-18
298.188679245283,-9.192133516089349e-18
300.60377358490564,8.059109370407938e-18
303.0188679245283,-1.6352612441696819e-18
305.433962264151,-1.1822932189447616e-18
307.8490566037736,-5.891961028120153e-19
310.2641509433962,5.775166270353666e-20
312.6792452830189,2.8704610848359786e-19
315.09433962264154,-1.205715421300269e-18
317.50943396226415,1.5564498075304158e-18
