time,velocity
0.375,-5.2008296004445445e-11
1.175,-2.831095062343985e-09
1.975,-1.3833071914693893e-08
2.775,-2.8645236922987148e-08
3.575,-1.8793002024521315e-08
4.375,-1.0389661428878424e-08
5.175,-1.296640592816196e-09
5.975,-4.527795125468553e-08
6.775,-7.294075382249856e-07
7.575,-1.1397860564062723e-06
8.375,1.1070962735312335e-06
9.175,-8.13658200150108e-06
9.975,-1.3457452351649055e-05
10.775,-1.4932767447825967e-05
11.575,2.8963580806438436e-06
12.375,3.159899842488488e-05
13.175,0.00011392342076257582
13.975,-0.00025645719126214276
14.775,-0.0010243429531151288
15.575,-0.0013189116647154403
16.375,-0.002263175046817453
17.175,-0.004100242442391321
17.975,-0.006797750906287162
18.775,-0.010527996326588804
19.575,-0.01202206102725329
20.375,-0.013746183214342103
21.175,-0.011808039792327099
21.975,-0.007638050047181864
22.775,-0.004596316560481248
23.575,-0.0040589747816491845
24.375,-0.0038874320623083596
25.175,-0.002083844409664161
25.975,-0.0014366712127294365
26.775,-0.0009674408817763423
27.575,-0.00045401141863998947
28.375,-0.0006739057722902313
29.175,-0.0022739977863028287
29.975,-0.004428654966547913
30.775,-0.005518476427558491
31.575,-0.004994023962952439
32.375,-0.0039563456398304005
33.175,-0.0016904271716038145
33.975,-0.003464586464338692
34.775,-0.0027849723484223514
35.575,-0.00027472820109858675
36.375,-3.1046799753509505e-05
37.175,0.0004615873468118342
37.975,-0.0033172781276648747
38.775,-0.006146689193364218
39.575,-0.005332412441343492
40.375,-0.005065883075135067
41.175,-0.005151885399645249
41.975,-0.007432246593011158
42.775,-0.015107585553351866
43.575,-0.019766950145856
44.375,-0.022905304513077946
45.175,-0.02661571699693081
45.975,-0.023033162739685257
46.775,-0.012006292059825563
47.575,-0.004631536786765201
48.375,-0.0037788556274403985
49.175,-0.007586812057662396
49.975,-0.013764132854315618
50.775,-0.013584749416824552
51.575,-0.01003509832420488
52.375,-0.00592991768207406
53.175,-0.004256354062636088
53.975,-0.00674778375930186
54.775,-0.013875372578424703
55.575,-0.016382831553800017
56.375,-0.015372894939030858
57.175,-0.015063566436027444
57.975,-0.028615945011241546
58.775,-0.05263529357925611
59.575,-0.0698838688959503
60.375,-0.05582132382978218
61.175,-0.032269996800117294
61.975,-0.011783826144618866
62.775,-0.0041311111715755305
63.575,-0.0015378647242327008
64.375,-0.0017885902780594846
65.175,-0.0031770480345049913
65.975,-0.004883072670169437
66.775,-0.007848519352148706
67.575,-0.008163083968708842
68.375,-0.00844629166513658
69.175,-0.00718575096373066
69.975,-0.005761426111011737
70.775,-0.005666322709006531
71.575,-0.01079249025859823
72.375,-0.018868639662803076
73.175,-0.02711452520205263
73.975,-0.02439923819717179
74.775,-0.019774379900230978
75.575,-0.005764833530311696
76.375,-0.00015152579084951436
77.175,-0.000669438704960448
77.975,-0.00040156323718270297
78.775,-0.0007035673569537103
79.575,-0.0006180177926041187
80.375,-0.00022620395476193584
81.175,-7.657662779528502e-05
81.975,-0.00015568300388588783
82.775,-0.0003721842479818628
83.575,-0.00018554322569110676
84.375,-0.0005761882970365718
85.175,-0.0014005793113412302
85.975,-0.0033301232140626777
86.775,-0.00501525577071102
87.575,-0.0074561265943691064
88.375,-0.013001955337856775
89.175,-0.015341946879908317
89.975,-0.016668798703688554
90.775,-0.014130374638023545
91.575,-0.007870710869929505
92.375,-0.004482823305141697
93.175,-0.0029249711730117717
93.975,-0.0014190451525346488
94.775,-0.0006044222739312197
95.575,-0.00022990510134330745
96.375,-8.172152965080803e-05
97.175,-6.128337587555547e-05
97.975,-4.8639987529320063e-05
98.775,-0.009337581511191009
99.575,-0.106452834532753
100.375,-0.48795868232783846
101.175,-74.6876928806305
101.975,-82.58914089202881
102.775,61.57190990447998
103.575,226.17046928405762
104.375,352.58152198791504
105.175,429.7425708770752
105.975,2.565126480551839
106.775,0.8873283631848369
107.575,0.4132199740558829
108.375,0.5539765142510701
109.175,1.0464448098756474
109.975,290.70888328552246
110.775,252.80743408203125
111.575,220.28098487854004
112.375,193.2545337677002
113.175,14.728084564208988
113.975,-929.8608551025391
114.775,-1768.9497756958008
115.575,-2257.5387268066406
116.375,-2463.002670288086
117.175,-2463.2791137695312
117.975,-2320.4305725097656
118.775,-2051.6445236206055
119.575,-1726.6084671020508
120.375,-1391.7599182128906
121.175,-1068.0988845825195
121.975,-802.6253700256348
122.775,-573.9018135070801
123.575,-389.80323791503906
124.375,-235.70469188690186
125.175,-142.9186408519745
125.975,-69.32008910179138
126.775,-59.034037590026855
127.575,-0.4205133492197372
128.375,-0.20091879511892605
129.175,-0.08333087994209636
129.975,-0.024263244444626814
130.775,-0.006409090714573235
131.575,-0.002656613883308098
132.375,-0.0017479529756519088
133.175,-0.003928988563617968
133.975,-0.010672211273322565
134.775,-0.018620862702978445
135.575,-0.02617213556409408
136.375,-0.0385795441474135
137.175,-0.0631531397163217
137.975,-0.0946608075166834
138.775,-0.11433562900971489
139.575,-0.09567048715046374
140.375,-0.06667628619745967
141.175,-0.044651208404941384
141.975,-0.03255563686451043
142.775,-0.023236894880680817
143.575,-0.009595571051760912
144.375,-0.0035269538141966777
145.175,-0.00380627603976396
145.975,-0.0028832894577337856
146.775,-0.0031505792745747615
147.575,0.0011667931119695874
148.375,-0.0010552318070585146
149.175,-0.016275906741786215
149.975,-0.019255438407802472
150.775,-0.010169081669306123
151.575,-0.0026129390124919184
152.375,-0.0008690292195179254
153.175,-0.0009316259944745556
153.975,-0.0012007347536525943
154.775,-0.001481390465111944
155.575,-0.0015920762943905577
156.375,-0.002366934424135979
157.175,-0.005937099779635653
157.975,-0.0176239141822569
