time,velocity
0.375,-8.399851884214159e-11
1.175,-2.5759630525427334e-09
1.975,-3.1015036157773454e-08
2.775,-3.3968190585803925e-07
3.575,-2.721640911784724e-06
4.375,-6.0478565474337946e-06
5.175,1.3222995787281522e-05
5.975,4.924630670382254e-05
6.775,6.028292516694063e-05
7.575,8.074021499992526e-05
8.375,0.0002565107673399832
9.175,0.000608997174641762
9.975,0.0009312603878927748
10.775,0.0001119499289280287
11.575,-0.0014229638787668778
12.375,-0.0019753490711401232
13.175,-0.00266281654468649
13.975,-0.002360949769087369
14.775,-0.0019678830408355595
15.575,-0.0025046658034776443
16.375,-0.007688156449327608
17.175,-0.01617555541623945
17.975,-0.015978225875410673
18.775,8.831526508010097e-05
19.575,0.018016436966153376
20.375,0.05212299697784275
21.175,0.05968782146681487
21.975,0.04215766548524246
22.775,0.02119040073768258
23.575,0.02688555442976073
24.375,0.0436100793735036
25.175,0.05497527446423978
25.975,0.10751238653021215
26.775,-0.048550301829121255
27.575,-0.33712154171225134
28.375,-41.220776813805685
29.175,-74.99152473303897
29.975,-1.7919620430706173
30.775,-1.5106406843578026
31.575,-0.8224247505832583
32.375,-0.2795410283459877
33.175,-0.14139767196488628
33.975,-0.35468122770437494
34.775,-0.7206910946072853
35.575,-1.1523823690626949
36.375,-0.9865327165963751
37.175,-0.8598088262772695
37.975,-0.3714206231598556
38.775,-0.08807767522585623
39.575,-0.02411313705735398
40.375,0.00478331632473715
41.175,0.013018636679578692
41.975,0.004343412264609832
42.775,0.0008719813003219589
43.575,-6.767956881183131e-05
44.375,-0.0003408464258594697
45.175,-0.0005038007709481597
45.975,-0.00015821086098928878
46.775,-0.000736256189287776
47.575,-0.002756364714816043
48.375,-0.001707792579965984
49.175,-0.002146763873979482
49.975,0.0016890416846282736
50.775,-0.001032684787444363
51.575,-0.006244878731530678
52.375,-0.011389687493016727
53.175,-0.011757409324683105
53.975,-0.009775663655999616
54.775,-0.009299771141665214
55.575,-0.005479740318779095
56.375,-0.0027339784248427523
57.175,-0.003470704046611615
57.975,-0.003663943866495747
58.775,-0.006734577954167488
59.575,-0.01895471064707599
60.375,-0.01930134017095623
61.175,-0.022223158735209494
61.975,-0.017557424408495937
62.775,-0.012171812880564008
63.575,-0.005524253496677406
64.375,-0.0016199389085187273
65.175,-0.0018905386375464173
65.975,-0.0031017974398615117
66.775,-0.00362750648688618
67.575,-0.0038861349298162985
68.375,-0.006620904880424798
69.175,-0.006138288260581751
69.975,-0.007431649598865257
70.775,-0.010348029965008203
71.575,-0.009776524695598459
72.375,-0.004875707885063673
73.175,-0.0037948655049733293
73.975,-0.0028488893288361977
74.775,-0.004724147831923741
75.575,-0.008671474169181317
76.375,-0.010941255511693842
77.175,-0.009762153654200209
77.975,-0.008287082905910983
78.775,-0.009880161760787251
79.575,-0.011303646699198927
80.375,-0.011071909799010952
81.175,-0.007420022014065928
81.975,-0.0038518181765756095
82.775,-0.004394404239743449
83.575,-0.00647751482655006
84.375,-0.007281884379882308
85.175,-0.0035390871281618165
85.975,-0.0014522496549495716
86.775,-0.005182066130575102
87.575,-0.015499164059715362
88.375,-0.04047001544754506
89.175,-0.09340272162454608
89.975,-0.1254648551240224
90.775,-0.06198153848441429
91.575,0.057878857072322085
92.375,0.3018096984803658
93.175,0.5221623367781837
93.975,0.546179461798545
94.775,0.3885625898548525
95.575,0.20824208891708687
96.375,0.1027099390819539
97.175,0.03641913501128758
97.975,0.021182913061515332
98.775,0.03201508615431546
99.575,0.03994704816687141
100.375,0.0406094560819331
101.175,0.09218120332830014
101.975,0.20095949532160107
102.775,0.3654694576001845
103.575,0.4453065391191192
104.375,0.4384433785378875
105.175,0.3803911694527119
105.975,0.22495851237757541
106.775,0.05254730893330634
107.575,-0.09887563665711283
108.375,-0.16281069503892112
109.175,-0.1866954685078457
109.975,-0.11450250726287607
110.775,-0.13391832822636962
111.575,-0.08072497534404777
112.375,-0.030051514392720916
113.175,-0.004749190895707999
113.975,-0.0062341215412943475
114.775,-0.018899180647338282
115.575,-0.040434300593244495
116.375,-0.05335492826101161
117.175,-0.054615478940364004
117.975,-0.03234190758667658
118.775,-0.021358728695805185
119.575,-0.030772432977151095
120.375,0.016815026131012614
121.175,0.024159728009490424
121.975,0.012761705531382332
122.775,0.017368122666633706
123.575,0.002151556354590205
124.375,-0.04195826542132218
125.175,-0.048536951693960446
125.975,-0.06620010451785081
126.775,-0.048261834727861504
127.575,-0.03736486211072589
128.375,-0.018068046367132894
129.175,-0.01615323009703017
129.975,-0.009595846020167952
130.775,-0.01214349424170057
131.575,-0.013952307356249131
132.375,-0.010535878161024107
133.175,-0.0008941582456389608
133.975,0.00025399486621726784
134.775,-0.0005411999337634366
135.575,-0.004313171675858183
136.375,-0.0009966648995645166
137.175,0.002005583909271976
137.975,0.0004501720616148648
138.775,-0.00034263728241877605
139.575,-6.966954803059745e-06
140.375,-0.00020670203748805632
141.175,-0.0001723739033925854
141.975,3.104354907713375e-05
142.775,-0.0013302105877299162
143.575,-0.004754067344837879
144.375,-0.017917144444917273
145.175,-0.008539432234149054
145.975,-0.02588905319469756
146.775,-0.05181310710707932
147.575,-0.037130630862252975
148.375,-0.02637208725926295
149.175,-0.03161716204653913
149.975,-0.025624168245774098
150.775,-0.020384325799683866
151.575,-0.00900783211569954
152.375,-0.0003781671783759158
153.175,0.011026310789967022
153.975,0.0018824179085250453
154.775,0.00016393943533611
155.575,-1.3898895447058634e-05
156.375,-0.000163626869098268
157.175,0.0014673580487572046
157.975,-0.0063838867588003455
158.775,-0.010169203770160973
159.575,-0.011315094267428796
160.375,-0.006683834517082053
161.175,-0.0075637904528975475
161.975,-0.012203033110078297
162.775,-0.008480809423702973
163.575,-0.0092306569755983
164.375,0.0031682435721148245
165.175,0.014455906074748916
165.975,0.002683208096186741
166.775,0.0006334685818210166
167.575,-7.410349937970873e-05
168.375,-0.00017095061403866115
169.175,0.0003613791063992899
169.975,0.00012906324880185242
170.775,0.00011800549687754855
171.575,0.0006457732469117177
172.375,0.0006086011298912406
173.175,0.006084081342515308
173.975,0.006675951158732549
174.775,-0.008750186681493749
175.575,-0.058086012159747284
176.375,-0.08628611596637221
177.175,-0.1004067947768619
177.975,-0.10324447284748826
178.775,-0.10495930706296978
179.575,-0.08796137256106248
180.375,-0.04747064936542042
181.175,-0.023109779578533232
181.975,-0.07244700910975196
182.775,-0.2365365693981948
183.575,-0.3712388520886849
184.375,-0.39898968282723635
185.175,-0.07287892397302426
185.975,0.071967851058427
186.775,0.03767048326766673
187.575,0.0031780488694923372
188.375,6.941006171814873e-05
189.175,-0.0004534981657357207
189.975,-0.000500068174089856
190.775,0.0007156002542086066
191.575,-0.0010664969011790323
192.375,-0.004615732944529105
193.175,-0.002006807860457117
193.975,-0.019233595061590503
194.775,-0.037667202943135435
195.575,-0.13099608725342554
196.375,0.00035961713098964443
197.175,0.17357609044532651
197.975,0.28827721338821655
198.775,0.3678432851818068
199.575,0.3370285050274402
200.375,0.3450671707371597
201.175,0.3075915408386177
201.975,0.23799696099871223
202.775,0.13472249734261743
203.575,0.07970979464492721
204.375,0.04402987803511624
205.175,0.027174494471896803
205.975,0.01825224602587724
206.775,0.03018427080415284
207.575,0.06703668839141062
208.375,0.14973016641838827
209.175,0.2305406243519162
209.975,0.24169608101095835
210.775,0.15197546982395246
211.575,0.06733360242847047
212.375,0.024174996483822018
213.175,0.015241511046154187
213.975,0.019773210164093225
214.775,0.03179646649948008
215.575,0.032172258800095645
216.375,0.023787311051533457
217.175,0.008370424036794225
217.975,0.0021724586964117303
218.775,0.003189014445628431
219.575,0.0065969098502587625
220.375,0.010414911170534797
221.175,0.010018050185327379
221.975,0.008197968279936838
222.775,0.01548678849665576
223.575,0.02074113304785802
224.375,0.02406504878668068
225.175,0.03929769318079726
225.975,0.03772860806180214
226.775,0.02252655049758198
227.575,0.01725526998409502
228.375,0.03559166142926918
229.175,0.09017997473258353
229.975,0.14439744859648904
230.775,0.2113458692022255
231.575,0.22102463538041686
232.375,0.20327736461121623
233.175,0.12701056930884044
233.975,0.07833205649486505
234.775,-0.029790468545116577
235.575,-0.04067123962212913
236.375,-0.01961148242946305
237.175,-0.0036730173255301417
237.975,-0.001859530116049955
238.775,-0.006332245565576956
239.575,-0.011449480207519446
240.375,0.004480180237956509
241.175,0.019392075164163965
241.975,0.020811362431140065
